CIK,day -1,day 0,R,MKT,R - MKT,vol,EA,1d - MKT,10d - MKT,30d - MKT,60d - MKT,90d - MKT,120d - MKT,IDT,1d - IDT,10d - IDT,30d - IDT,60d - IDT,90d - IDT,120d - IDT
1110783,2017-01-26,2017-01-27,0.988797783945833,0.99200816,-0.0032103760541670745,0.7227896695404412,,-0.0032103760541670745,-0.02945694901144358,0.007649329269603822,0.022494067822862673,0.01046648004429196,-0.016597970106936977,Agric,-0.0009269160541670596,-0.0008235661640559888,0.010097134448689093,0.007998716039236076,0.010048138476994595,0.005113481944061027
1110783,2016-12-12,2016-12-13,0.9974185232572843,0.9977508,-0.0003322767427157425,0.7834467382901639,,-0.0003322767427157425,0.008655982855092947,0.02796568307571068,0.039571817021067934,0.05548175446916681,0.04344817096292952,Agric,-0.0002746767427157515,-0.007046504879342663,-0.03500014919952177,-0.025737822081103312,-0.02891500290152904,-0.02695155097180879
1110783,2016-03-25,2016-03-28,1.0050755720888567,1.01484387,-0.009768297911143309,0.6396842160758088,,-0.009768297911143309,-0.05090067211241334,-0.023857395552865368,0.146698411092264,0.09599866375731803,0.06703585666350254,Agric,-0.006340107911143367,-0.01347491131638745,-0.005072986684038661,-0.0038175574373946475,0.006286115206740828,-0.020358987739758083
1110783,2016-01-28,2016-01-29,1.026537518458703,1.0252897200000002,0.0012477984587027091,0.6064995312196267,,0.0012477984587027091,0.008022268519378817,-0.04937050559928036,-0.05078946659459471,0.09257613468632675,0.04462151545655457,Agric,0.0012190584587028486,0.002469183605970926,-0.008132735553997517,-0.020021662256723083,0.0011649390677954674,-0.011162348733345873
1110783,2016-09-13,2016-09-14,0.9822808927384052,1.0098914399999999,-0.02761054726159462,1.4232656158906203,,-0.02761054726159462,-0.05535968002018388,-0.051045437237049796,-0.08826435517555886,-0.06362130364183916,-0.05067000226597784,Agric,-0.0027269872615947044,-0.002397938397294408,0.0009035799918997167,0.000544794391270198,-0.038446365593328924,-0.025753475112633595
1110783,2015-09-22,2015-09-23,0.9705201959334357,0.9937097199999999,-0.02318952406656416,1.3333361998593805,,-0.02318952406656416,-0.005244982583494151,0.024176460647240106,0.0665657951837777,0.047936309345331996,0.018325398032501328,Agric,-0.007159004066564223,-0.0037841079119216303,0.00870446352765275,0.024183702019831,0.011319430980246015,0.004788334419720153
1110783,2016-06-28,2016-06-29,1.0229499199551204,1.0324556,-0.009505680044879616,1.3515149370649278,0.0,-0.009505680044879616,-0.03556141247334477,-0.034059569757846075,-0.054994592885444726,-0.06410327764080614,-0.09846585917358675,Agric,-0.0024814100448797838,-0.0074348964090664715,-0.009788163055196808,-0.005504112366514269,0.0011897702370897711,-0.008313436531669272
1110783,2015-01-29,2015-01-30,1.0032914119054708,0.9993375,0.003953911905470786,0.6554309800293361,,0.003953911905470786,0.011842733849927622,-0.04452513298709504,-0.087130243733886,-0.09247968649457172,-0.1769897420244283,Agric,0.0035362919054708897,0.008021553010382654,0.0013040658283177686,-0.012503767355595552,-0.016951418165426446,-0.030249591646759555
1110783,2015-06-23,2015-06-24,0.9514098617941733,0.98961975,-0.038209888205826714,1.172049619069542,0.0,-0.038209888205826714,-0.019308414372514626,-0.07025555323650778,-0.14082288801058152,-0.1407518065721225,-0.10864572065445144,Agric,-0.0057093282058268136,-0.007553664178560848,-0.017317375581730632,-0.03079935391427724,-0.02726406286724148,-0.018737195420513664
1110783,2014-01-28,2014-01-29,0.9928717212831405,1.00136946,-0.008497738716859549,1.090087624561526,,-0.008497738716859549,-0.0008115024889487898,0.0022201693845642634,-0.01686261481334217,0.039663275615585025,0.0009503199701201837,Agric,-0.0001890587168594804,0.0031367297724724796,-0.0003408096255854698,-0.0018083384849396644,-0.002726754483470595,-0.010526038750675815
1110783,2014-05-29,2014-05-30,1.006745082642777,1.00120036,0.005544722642777167,0.776009060721104,,0.005544722642777167,-0.027008434557824423,-0.04398994862396255,-0.0781125958096458,-0.11782438631037495,-0.09078868051040023,Agric,0.0009374826427770433,-0.0028811079609628587,-0.009936689401682242,-0.017487696175383483,-0.026902539086138266,-0.030464320281461954
1110783,2013-10-01,2013-10-02,0.9980090376641592,0.9902088,0.00780023766415916,0.6682202992391373,0.0,0.00780023766415916,-0.015117850957437895,-0.005252370091095804,0.004107125678850521,-0.022370605557556322,-0.039575321107070405,Agric,-0.0027941423358407436,-0.0035624695866993683,4.852713633485273e-05,-0.005513769414417613,-0.005590827233518114,-0.010356783361669564
1110783,2013-04-18,2013-04-19,1.0130238363287207,1.01424365,-0.001219813671279324,0.863532897041668,,-0.001219813671279324,0.00044847628103750203,-0.07383393097818258,-0.11018288092320672,-0.1279633574084873,-0.09227707274642571,Agric,-0.0009072436712793674,-0.0014767181670412022,-0.010989324573774217,-0.02631429279732489,-0.028918397532350704,-0.028220174505085405
1110783,2013-01-30,2013-01-31,0.9955221775641365,1.00909208,-0.013569902435863535,0.7696291914719604,,-0.013569902435863535,-0.024048558688639088,-0.03147178025831021,-0.02914034658378295,-0.07892564008699732,-0.15329959905816126,Agric,-0.0005669424358634156,-0.001247719720378515,-0.0005807685218923719,-0.004011951236769562,-0.014729088920162337,-0.02694525544105797
1110783,2012-01-23,2012-01-24,1.0178996159231553,1.0091,0.008799615923155146,0.8710821241815424,,0.008799615923155146,-0.030602568220469584,-0.06047959845942741,-0.08996552303582073,-0.020946883346494638,0.037521976522286726,Agric,5.521592315549384e-05,-0.005536038126998655,-0.003757416498657351,-0.005499732674940638,0.00019635830423303524,0.0037247732171890036
1110783,2011-01-24,2011-01-25,1.0340269695653463,1.0062012,0.027825769565346326,1.0225179175020969,,0.027825769565346326,0.021039971323844275,-0.05170575789089482,-0.09036495507906162,-0.04924631648696198,0.006337872453484383,Agric,0.005936989565346273,0.010078866121614904,-0.007048245671920639,-0.013445437349641987,-0.000374726726708019,0.0028478199654484726
1110783,2010-12-09,2010-12-10,1.0001639069103805,1.00589464,-0.005730733089619466,0.5641689438895908,,-0.005730733089619466,0.07186565929516386,0.13804880390809715,0.06392376117819909,0.02034569819602483,0.06545712681129556,Agric,-0.0004360230896194306,0.007124621896209549,0.01601582931082257,0.003824374872005931,-0.0038778905591387858,0.011418193455778658
1110783,2011-02-09,2011-02-10,0.9976073335485341,1.00790804,-0.010300706451465858,0.5803775167488746,,-0.010300706451465858,-0.041431241707417854,-0.058889301661947835,-0.14394723789544583,-0.09155486004646118,-0.01764091944755397,Agric,-0.0009863964514659207,-0.009261025005225854,-0.009852331696080241,-0.023791698279823192,-0.008598996432005568,-0.003963423537262312
1110783,2010-09-06,2010-09-07,1.0234911317939293,1.0109286,0.012562531793929299,1.0797932874110292,,0.012562531793929299,-0.060656342833707244,-0.041067674651416475,-0.009491709244822566,0.13477432902439634,0.045940662681586586,Agric,0.029334561793929237,-0.0016897703703123712,0.006924972451825884,0.022705097582278455,0.009252619231245207,-0.02610098203290656
1110783,2007-08-09,2007-08-10,0.9722182197889379,0.9996998199999999,-0.02748160021106205,1.3890506757833,,-0.02748160021106205,-0.037530281963537804,0.10117295749145194,0.31453353925175787,0.4602757625620749,0.6953742953382609,Agric,0.0035870697889378578,0.0016258298847713348,0.01661123672842324,0.0330000718594492,0.04449577438525787,0.06909111738956031
1110783,2008-03-31,2008-04-01,1.0044843049327354,1.03276967,-0.028285365067264534,1.1914513197779293,1.0,-0.028285365067264534,0.09097595076037024,0.01783692635657186,0.17113222538103012,-0.004116061717149622,0.09661211420355043,Agric,-0.0019988950672644723,0.006831257931811718,-0.004926618291443363,0.015511028033142082,-0.010565687136865232,-0.004275611091016929
1110783,2005-02-21,2005-02-22,1.0287550767528106,1.01364399,0.015111086752810587,0.8902526547173535,,0.015111086752810587,0.07906001974804444,0.1081917255869238,0.03597957217554404,0.0983633835401958,0.1078204811106298,Agric,0.040423256752810555,0.09009186993155716,0.09240867509451056,0.005165952945820118,0.06951931702794556,0.10509467768278302
1110783,2005-05-23,2005-05-24,0.9732758752230948,0.9960978,-0.022821924776905256,0.6656731821587358,,-0.022821924776905256,0.06326772683917281,0.041486265514785625,0.072549431855504,0.04438762225209669,0.16276066784135668,Agric,-0.026191124776905328,0.0581841735313553,0.026118322585061637,0.09104606482106736,0.05466179771835655,0.24487230109674152
18169,2012-09-17,2012-09-18,1.015328470151144,1.0002973000000002,0.015031170151143858,4.063723044816567,,0.015031170151143858,0.023594333735923456,-0.06002774777571951,-0.10976672435443224,-0.21971753680564654,-0.30207083945839586,Agric,-0.007582729848855996,-0.008351789101751494,-0.0603505448243703,-0.1385126852035049,-0.3243558846504284,-0.37284497639111625
18169,2011-05-19,2011-05-20,0.9436936924036544,0.97989417,-0.03620047759634559,0.3598002098760396,,-0.03620047759634559,0.028326008239563105,0.021837548553350294,-0.013585701616583457,-0.08816263489669152,-0.1353277565337856,Agric,-0.05994810759634561,-0.01772153543080579,-0.06657989658605867,-0.13991498962425075,-0.1575656343536631,-0.27496582866888464
18169,2012-09-20,2012-09-21,0.9944250925728682,0.9977989599999999,-0.0033738674271317493,2.400726374216794,,-0.0033738674271317493,-0.06682208220191732,-0.14130219189652715,-0.1936218264377757,-0.27313349368579865,-0.32885932429484876,Agric,-0.004573947427131686,-0.06967559939755319,-0.13845083028427907,-0.20723902888578793,-0.3388327283207667,-0.36533318295737804
18169,2011-10-13,2011-10-14,0.9800598390239533,0.9962456800000001,-0.016185840976046806,0.8938166429322638,,-0.016185840976046806,-7.645862472016596e-05,-0.1653173463128258,-0.24551869320857667,-0.15335425265047153,-0.18380358054489054,Agric,-0.010396460976046518,0.017934282167277438,-0.12443208239197989,-0.2575780576925524,-0.10315793173887944,-0.08567852752344929
